basis,n.基础；根据；基点,*
on the basis of,在某事的基础上；根据某事,*D
loan,n.贷款；借款,*
take out a loan,取得贷款,*D
plastic,n.塑料；adj.塑料制的；塑料的,*
"apologise, apologize",vi.道歉；谢罪（两种拼写）,*
ignore,vt.忽视；对……不予理会,*
in return,作为回报；作为回应,*D
judge,vt. & vi.评价；评判；判断；n.法官；审判员；裁判员,*
scene,n.（戏剧或歌剧的）场；现场；场面,*
narrator,n.（书、戏剧或电影中的）叙述者；讲述者；（电视节目中的）幕后解说员,
narration,n.叙述；讲述；解说,
bet,n.打赌；赌注；vi.& vt.下赌注；用…打赌；vt.敢说,*
bet,vi.& vt.下赌注；用…打赌；vt.敢说的过去式,*
bet,vi.& vt.下赌注；用…打赌；vt.敢说的过去分词,*
make a bet,打个赌,*D
servant,n.仆人；佣人,*
as a matter of fact,事实上；其实；说真的,*D
by accident,偶然地；意外地,*D
sail,vi.& vt.（船）航行；（人）乘船航行,*
spot,vt.看见；注意到；发现；n.地点；处所；斑点；污迹,*
consulate,n.领事馆,
dare,vi. & modal v.胆敢；敢于,*
sort,n.种类；类别,*
mining,n.采矿；采矿业,
patience,n.耐心；忍耐力；毅力,*
to be honest,说实话；坦率地说,*D
ought to,应该；应当,*D
be about to (do) (sth),即将或正要（做某事）,*D
indicate,vt.& vi.表明；显示；vt.象征；暗示,*
beneath,adv.&prep.在（或往）……下面；在……的表面之下,*
postpone,vt.延迟；延期；延缓,*
odd,adj.奇怪的；怪异的；反常的,*
obligation,n.义务；职责；责任,
intention,n.打算；计划；意图；目的,*
nowhere,adv.无处；哪里都不,*
in case,以防；以防万一,*D
extent,n.程度；限度；大小；范围,*
to ... extent,到……程度；在……程度上,*D
opera,n.歌剧,*
musical,n.音乐剧adj.音乐的,
dinosaur,n.恐龙,*
hug,vt. & vi.拥抱；抱紧,*
pursue,vt.追求；致力于,*
duty,n.责任；义务；职责；值班,*
on duty ,值班；值勤,*D
hesitate,vi.犹豫；迟疑；顾虑,*
sequence,vt.按顺序排列n.顺序；一系列,
eventually,adv.最后；终于,*
tailor,n.（男装）裁缝；vt.专门制作；定做,*
clerk,n.职员；文书；店员,*
manner,n.举止；行为方式；方法；[pl.]礼貌；礼仪,*
in a ... manner,以一种……的方式；带着一副……的样子,*D
downstairs,adv.顺楼梯而下；在楼下；往楼下,*
stair,n.楼梯；梯级,*
aside,adv.到旁边；在旁边；留；存,*
frown,n.&vi.皱眉,
in that case,既然那样；假使那样的话,*D
option,n.可选择的事物；选择；选择权,*
broad,adj.宽阔的；广阔的；广泛的,*
indeed,adv.其实；实际上；当然；确实,*
normal,adj.典型的；正常的；一般的；精神正常的；n.常态；通常标准；一般水平,*
willing,adj.愿意；乐意,
(be) willing to (do) (sth),愿意或乐意做某事,*D
element,n.要素；基本部分,*
plot,n.故事情节；布局；阴谋,*
ambassador,n.大使；使节；代表,
upper-class,adj.上流社会的；上等阶层的,
upper,adj.上面的；上层的；靠上部的,*
the upper class,上流社会；上等阶层,*D
maintain,vt.维持；保持；维修；保养,*
permission,n.准许；许可；批准；许可证,*
permit,vt.& vi.允许；准许；使有可能,*
saying,n.谚语；格言；警句,*
external,adj.外部的；外面的；外来的,*
Roderick,罗德里克,Z
Oliver,奥利弗,Z
Henry Adams,亨利·亚当斯,Z
The Phantom of the Opera,《歌剧魅影》（音乐剧）,Z
Reid,里德,Z
Todd,托德,Z
Portia Langham,波希亚·兰厄姆,Z
