Confucius,孔子,*
mansion,n.公馆；宅第,
cemetery,n.墓地；公墓,
philosophy,n.哲学,*
descendant,n.后裔；后代；子孙,
individual,adj.单独的；个别的；n.个人,*
heel,n.足跟；（脚、袜子、鞋等的）后跟,
Achilles' heel,（喻）（希腊神话）阿喀琉斯的脚跟；致命的弱点,*D
kingdom,n.王国；领域,*
chief,adj.最重要的；最高级别的；n.（公司或机构的）首领；酋长,*
puzzle,n.谜；智力游戏；疑问；vt.迷惑；使困惑,
nearby,adj.附近的；邻近的；adv.在附近,*
join ... to ... ,把……和……连接或联结起来,*D
break away (from) (sb/sth),脱离；背叛；逃脱,*D
belong,vi.应在（某处）；适应,*
belong to,属于,*D
as well as,同（一样也）；和；还,*D
currency,n.通货；货币,
military,adj.军事的；军用的,*
defence,n.防御；保卫,*
legal,adj.法律的；合法的,*
surround,vt.围绕；包围,*
evidence,n.证据；证明,*
achievement,n.成就；成绩；达到,*
location,n.地方；地点；位置,*
conquer,vt.占领；征服；控制,
battle,n.战役；搏斗；vi.& vt.搏斗；奋斗,*
port,n.港口（城市）,*
fascinating, adj.极有吸引力的；迷人的,
keep your eyes open (for) ,留心；留意,*D
charge,n.收费；指控；主管；vt.收费；控告；充电,*
announce,vt.宣布；通知；声称,*
amount,n.金额；数量,*
gallery,n.（艺术作品的）展览馆；画廊,*
approach,n.方法；途径；接近；vt.接近；接洽；着手处理；vi.靠近,*
ensure,vt.保证；确保；担保,*
landscape,n.（陆上；尤指乡村的）风景,*
generous,adj.慷慨的；大方的；丰富的,*
butter,n.黄油；奶油；vt.涂黄油于,*
honey,n.蜂蜜,*
ancestor,n.祖宗；祖先,*
position,n.位置；姿态；职位；vt.安装；安置,*
courtyard,n.庭院；院子,
snack,n.点心；小吃,*
eager,adj.热切的；渴望的,*
poet,n.诗人,*
county,n.（英国、爱尔兰的）郡；（美国的）县,*
feast,n.盛宴；宴会；节日,
roll,vi.& vt.（使）翻滚；（使）滚动；n.卷（轴）；翻滚,*
dot,n.点；小（圆）点vt.加点；遍布,
cattle,n.牛,*
roar,vi.&n.吼叫；咆哮,
ocean,n.大海；海洋,*
scent,n.气味；气息,
greet, v.问候；迎接,*
pub,n.酒吧；酒馆,*
wine,n.葡萄酒；果酒,*
beer,n.（一杯）啤酒,*
stew,n.炖菜（有肉和蔬菜）；vt. & vi.炖；煨,
custom,n.风俗；习俗；习惯,*
sensory,adj.感觉的；感官的,
striking,adj.引人注目的；显著的,
transition,n.过渡；转变；变迁,
crowd,n.人群；一群人；民众；vt.挤满；使……拥挤,*
Wales,威尔士（英国）,Z
Scotland,苏格兰（英国）,Z
Northern Ireland,北爱尔兰（英国）,Z
Anglo-Saxon,盎格鲁一撒克逊人,Z
Viking,n.维京人；北欧海盗,Z
the Normans,诺曼人,Z
Battle of Hastings,黑斯廷斯战役,Z
Roman,adj.古罗马的；罗马的；n.古罗马人；罗马市民,Z
Van Gogh,梵高（荷兰画家）,Z
the Emerald Isle,绿宝石岛（爱尔兰的别称）,Z
Irish,adj.爱尔兰的；爱尔兰人（或语）的；n.爱尔兰语,Z
