physiology,n. 生理学；生理机能,
artemisinin,n. [药]青蒿素,
crucial,adj. 至关重要的；关键性的,*
malaria,n. 疟疾,
vital,adj. 必不可少的；极其重要的；充满生机的,*
committed,adj. 尽心尽力的；坚定的；坚信的,*
commit,vt. 承诺；保证（某个人、机构等）. vi. 忠于；全心全意投入（工作、活动等）,*
"commit (oneself) to (do sth), commit (oneself) to (sth), commit (oneself) to (doing sth) ",承诺；保证（做某事、遵守协议或安排等）,*D
academy,n. （艺术、文学、科学等的）研究院；学会；专科院校,*
academic,adj. 学业的；学术的,*
objective,n.目标；目的. adj. 客观的,*
botanical,adj. 植物学的,*
evaluate,vt. 评价；评估,*
property,n. 性质；特征；财产,*
distinct,adj. 清晰的；清楚的；有区别的,*
extract,n. 提取物；摘录. vt. 提取；提炼；摘录；（用力）拔出,
wormwood,n. 蒿；洋艾,
boil,vt. & vi. （使）沸腾；煮开；烧开. n. 沸腾；沸点,*
liquid,n. 液体. adj. 液体的；液态的,*
obtain,vt. （尤指经努力）获得；羸得. vi. （规章、习俗等）存在；流行,*
acknowledge,vt. 承认（属实、权威等）；（公开）感谢,*
defeat,n. 失败；挫败. vt. 击败；战胜,*
"analyse, analyze",vt. 分析,*
apparently,adv. 显而易见；看来；显然,*
substance,n. 物质；物品；事实根据,*
insist,vi. & vt. 坚持；坚决要求,*
insist on,坚决要求,*D
scientific,adj. 科学（上）的；关于科学的,*
mostly,adv. 主要地；一般地,*
wear and tear,（正常使用造成的）磨损；损耗,*D
conclusion,n. 结论；推,*
penicillin,n. 青霉素；盘尼西林,
flee,vi. & vt. 迅速离开；逃跑,
fled,vi. & vt. 【过去式】迅速离开；逃跑,
fled,vi. & vt. 【过去分词】迅速离开；逃跑,
circumstance,n. [usually pl] 条件；环境；状况,*
novelist,n. 小说家,*
novel,n. （长篇）小说,*
flow,n. 流；流动；流畅；供应. ⅵ. 流；流动,*
chart,n. 图表. vt. 记录；制订计划,*
flow chart,流程图,*D
found,vt. 创建；建立；把……建立在,*
infer,vt. 推断；推定,*
politician,n. 从政者；政治家；政客,*
numerous,adj. 众多的；许多的,
theory,n. 理论；学说,*
relativity,n. 相对论；相对性,
formula,n. 公式；方程式；配方,
genius,n. 天才；天资；天赋,*
geniuses,n. 【pl 复数形式】天才,*
gentle,adj. 温柔的；文静的,*
patent,n. 专利；专利证书；获得专利. adj. 有专利的；受专利保护的,*
passion,n. 酷爱；激情,*
doctorate,n. 博士学位,
extraordinary,adj. 不一般的；非凡的；意想不到的,*
gradually,adv. 逐渐地；逐步地 ;不一般的；非凡的；意想不到的,*
photoelectric,adj. 光电的,
come to power,（开始）掌权；上台,*D
institution,n. 社会公共机构；制度；习俗,*
institute,n. （教育、专业等）机构；机构建筑,*
consequence,n. 结果；后果,*
take up a position,担任；任职,*D
"moustache, mustache",上唇的胡子；髭,
peculiarity,n. 个性；特点；怪异的性质,
encounter,vt. 偶然碰到；遇到. n. 邂逅；遭遇,*
professor,n. 教授,*
mourn,vt. & vi. 哀悼；忧伤,
remarkable,adj. 非凡的；显著的,*
device,n. 方法；技巧；装置；仪器,*
sum,vi. 总结；概括. n. 金额；款项；总数；总和,*
sum up,总结；概括,*D
draft,n. 草稿；草案. vt. 起草；草拟,*
Nobel Prize,诺贝尔奖,Z
Alexander Fleming,亚历山大.弗莱明,Z
Albert Einstein,阿尔伯特.爱因斯坦,Z
Hitler,希特勒,Z
Elon Musk,埃隆.马斯克,Z
Florence Nightingale,弗洛伦斯?南丁格尔,Z
SARS,abbr. 严重急性呼吸综合征,Z
Switzerland,瑞士（国家名）,Z
Swiss,adj. 瑞士的. n. 瑞士人,Z
Swiss,n. 【pl 复数形式】瑞士人,Z
Isaac Newton,艾萨克.牛顿,Z
Jewish,adj. 犹太人的；犹太教的,Z
Princeton,普林斯顿（美国城市）,Z
