drama,n.戏;剧;戏剧艺术,*
sorrow,n.悲伤;悲痛;伤心事;vi.感到悲伤,*
imagery,n.形象的描述;意象;像,
literary,adj.文学的;爱好文学的;有文学作品特征的,
rhyme,n.押韵词;押韵的短诗；vi. & vt.(使)押韵,*
rhythm,n.节奏;韵律;规律,
nursery,adj.幼儿教育的；n.托儿所;保育室,
nursery rhyme,n.童谣;儿歌,*D
folk,adj.民间的;民俗的;普通百姓的,*
mockingbird,n.嘲鸫(美洲鸣禽;能模仿别种鸟的鸣叫),
diamond,n.钻石;金刚石;菱形,*
brass,n.黄铜;黄铜制品;铜管乐器,
billy goat,公山羊,*D
bull,n.公牛,
recite,vt.背诵;吟诵;列举,*
bee ,n.蜜蜂,
dewdrop,n.露珠;水珠,
dawn,n.黎明;开端;萌芽,
clover,n.三叶草,
butterfly,n.蝴蝶,
lawn,n.草坪;草地,
amateur,n.业余爱好者；adj.业余的;业余爱好的,*
cinquain,n.五行诗,
be made up of,由……组成(构成),*D
mood,n.情绪;心情;语气,*
tease,vi. & vt.取笑(某人);揶揄;逗弄,
haiku,n.俳句,
syllable,n.音节,
format,n.格式;总体安排;(出版物的)版式；vt.格式化,*
respectively,adv.分别;各自;依次为,*
respective,adj.分别的;各自的,*
blossom,n.花朵;花簇,
delicate,adj.精美的;精致的;脆弱的,*
await,vt.等候;期待;将发生在,
revolve,vi.旋转;环绕;转动,
utter,vt.出声;说;讲；adj.完全的;十足的;彻底的,
comprehension,n.理解力;领悟力;理解练习,*
shelf,n. 架子;搁板,*
core,n.核心;精髓;(水果的)核儿,*
cherry,n.樱桃;樱桃树;樱桃色；adj.樱桃色的;鲜红色的,
cherry blossom,樱花,*D
blank,adj.空白的;无图画(或韵律、装饰)的;没表情的；n.空白;空格,*
verse,n.诗;韵文;诗节,
civilian,n.平民;老百姓,*
prose,n.散文,
sympathetic,adj.同情的;有同情心的;赞同的,*
sympathy,n.同情;赞同,*
version,n.版本;(从不同角度的)说法,*
innocence,n.天真;单纯;无罪,*
innocent,adj.天真无邪的;无辜的;无恶意的,*
era,n.时代;年代;纪元,*
correspondence,n.来往信件;通信联系,*
correspond,vi.相一致;符合;相当于;通信,*
sow,vt.& vi.播种;种,*
seed,n.种子;起源;萌芽,*
dominant,adj.首要的;占支配地位的;显著的,
sonnet,n.十四行诗,
deadline,n.最后期限;截止日期,
contest,n.比赛;竞赛;竞争；vt.争取赢得(比赛、选举等);争辩【词性不同发音不同】,*
polish,vt.修改;润色;抛光；n.上光剂;抛光;擦亮,*
string,n.细绳;线;一串；vt. 悬挂;系；adj.弦乐器的;线织的,*
wherever,conj.在任何地方;在所有……的情况下；adv.(用于问句)究竟在(到)哪里,
barren,adj.贫瘠的;不结果实的,
grief,n.悲伤;悲痛;伤心事,
complicated,adj.复杂的;难懂的,*
variation,n.变化;变体;变奏曲,*
racial,adj.种族的;人种的,*
prejudice,n.偏见;成见；vt.使怀有(或形成)偏见,*
Shakespeare,莎士比亚(英国剧作家、诗人),Z
The Crescent Moon,《新月集》,Z
Tagore,泰戈尔(印度诗人、文学家),Z
Elizabeth Barrett Browning,伊丽莎白·巴雷特·布朗宁(英国诗人),Z
Robert Browning,罗伯特·布朗宁(英国诗人),Z
the Victorian era,维多利亚时代,Z
Sonnets from the Portuguese ,《葡萄牙人的十四行诗集》,Z
Langston Hughes,兰斯顿·休斯,Z
compose poetry,创作诗歌,*D
convey (certain feelings such as joy and sorrow),传达某些情感如快乐和悲伤,*D
literary device,文学手法,*D
folk songs,民歌,*D
in a good mood,心情好,*D
in a bad mood,心情不好,*D
sow the seeds of...,播下...的种子,*D
make great contributions to…,为...做出巨大贡献,*D
my mind went blank,我脑子一片空白,*D
express (one's) sympathy for...,表示某人的同情,*D
"... corresponds to ..., ... corresponds with …",A与B相一致,*D
correspond with …,与某人通信,*D
exchange greetings,互相问候,*D
to the point,切题;中肯;扼要,*D
beyond (sb's) comprehension,无法理解,*D
